_id,download_url,git_url,html_url,path,type,repo_language,repo_created_at,repo_updated_at,full_name,operator_class,parameter_key,parameter_value_link_to_ds
https://github.com/seage/seage/blob/deb490530d689dbe25ebf01cc422780457b9cfec/target/repository/processes/maintain/DetectZeroBestValues.rmp,https://raw.githubusercontent.com/seage/seage/deb490530d689dbe25ebf01cc422780457b9cfec/target/repository/processes/maintain/DetectZeroBestValues.rmp,https://api.github.com/repos/seage/seage/git/blobs/972fdfa705944398993f0b91793f4ca741b41af7,https://github.com/seage/seage/blob/deb490530d689dbe25ebf01cc422780457b9cfec/target/repository/processes/maintain/DetectZeroBestValues.rmp,target/repository/processes/maintain/DetectZeroBestValues.rmp,file,Java,2011-10-09 22:51:39,2018-01-25 11:06:29,seage/seage,retrieve,repository_entry,//seage/databases/experiments/ExperimentValues
https://github.com/seage/seage/blob/deb490530d689dbe25ebf01cc422780457b9cfec/target/repository/processes/old/FilteredExperimentValues0.rmp,https://raw.githubusercontent.com/seage/seage/deb490530d689dbe25ebf01cc422780457b9cfec/target/repository/processes/old/FilteredExperimentValues0.rmp,https://api.github.com/repos/seage/seage/git/blobs/8d3f5e008a65fa2868b1a379c1bed966e0309aa9,https://github.com/seage/seage/blob/deb490530d689dbe25ebf01cc422780457b9cfec/target/repository/processes/old/FilteredExperimentValues0.rmp,target/repository/processes/old/FilteredExperimentValues0.rmp,file,Java,2011-10-09 22:51:39,2018-01-25 11:06:29,seage/seage,retrieve,repository_entry,//seage/databases/experiments/ExperimentValues
https://github.com/seage/seage/blob/deb490530d689dbe25ebf01cc422780457b9cfec/target/repository/processes/old/test-loop1.rmp,https://raw.githubusercontent.com/seage/seage/deb490530d689dbe25ebf01cc422780457b9cfec/target/repository/processes/old/test-loop1.rmp,https://api.github.com/repos/seage/seage/git/blobs/75265168c2042e74251100860702a01799d77e3e,https://github.com/seage/seage/blob/deb490530d689dbe25ebf01cc422780457b9cfec/target/repository/processes/old/test-loop1.rmp,target/repository/processes/old/test-loop1.rmp,file,Java,2011-10-09 22:51:39,2018-01-25 11:06:29,seage/seage,retrieve,repository_entry,//seage/databases/experiments/ExperimentValues
https://github.com/jcvitorino/repositorio/blob/cd5a8df7d42c2740c08b2f9a113979825b7464a3/testes/repositorio/teste.rmp,https://raw.githubusercontent.com/jcvitorino/repositorio/cd5a8df7d42c2740c08b2f9a113979825b7464a3/testes/repositorio/teste.rmp,https://api.github.com/repos/jcvitorino/repositorio/git/blobs/0f768f39ac8ef0cdaea581823681392976f0cbfc,https://github.com/jcvitorino/repositorio/blob/cd5a8df7d42c2740c08b2f9a113979825b7464a3/testes/repositorio/teste.rmp,testes/repositorio/teste.rmp,file,SuperCollider,2011-10-18 01:04:19,2014-05-05 21:18:56,jcvitorino/repositorio,retrieve,repository_entry,//repositorio/saida_pequena_hexdiff
https://github.com/jcvitorino/repositorio/blob/cd5a8df7d42c2740c08b2f9a113979825b7464a3/testes/repositorio/hexdiff.rmp,https://raw.githubusercontent.com/jcvitorino/repositorio/cd5a8df7d42c2740c08b2f9a113979825b7464a3/testes/repositorio/hexdiff.rmp,https://api.github.com/repos/jcvitorino/repositorio/git/blobs/c910b634dfe16b04f3224fb864328395931ebf62,https://github.com/jcvitorino/repositorio/blob/cd5a8df7d42c2740c08b2f9a113979825b7464a3/testes/repositorio/hexdiff.rmp,testes/repositorio/hexdiff.rmp,file,SuperCollider,2011-10-18 01:04:19,2014-05-05 21:18:56,jcvitorino/repositorio,retrieve,repository_entry,markov
https://github.com/jcvitorino/repositorio/blob/cd5a8df7d42c2740c08b2f9a113979825b7464a3/testes/repositorio/teste-fse-markov.rmp,https://raw.githubusercontent.com/jcvitorino/repositorio/cd5a8df7d42c2740c08b2f9a113979825b7464a3/testes/repositorio/teste-fse-markov.rmp,https://api.github.com/repos/jcvitorino/repositorio/git/blobs/d1671a087898946e31459d6803df44b19ab5d7f0,https://github.com/jcvitorino/repositorio/blob/cd5a8df7d42c2740c08b2f9a113979825b7464a3/testes/repositorio/teste-fse-markov.rmp,testes/repositorio/teste-fse-markov.rmp,file,SuperCollider,2011-10-18 01:04:19,2014-05-05 21:18:56,jcvitorino/repositorio,retrieve,repository_entry,//repositorio/saida_pequena_markov
https://github.com/jcvitorino/repositorio/blob/cd5a8df7d42c2740c08b2f9a113979825b7464a3/testes/repositorio/teste_mk.rmp,https://raw.githubusercontent.com/jcvitorino/repositorio/cd5a8df7d42c2740c08b2f9a113979825b7464a3/testes/repositorio/teste_mk.rmp,https://api.github.com/repos/jcvitorino/repositorio/git/blobs/c4df44958ebefce7b05549ceb2db0e670651b98b,https://github.com/jcvitorino/repositorio/blob/cd5a8df7d42c2740c08b2f9a113979825b7464a3/testes/repositorio/teste_mk.rmp,testes/repositorio/teste_mk.rmp,file,SuperCollider,2011-10-18 01:04:19,2014-05-05 21:18:56,jcvitorino/repositorio,retrieve,repository_entry,//repositorio/saida_pequena_markov
https://github.com/oplatek/dwdm/blob/a8aa6fb70d50101aecb6be7eb60dfb8ab904ff1e/rapidminer/dwdm-repo/Classify%20Bugs%20By%20Component.rmp,https://raw.githubusercontent.com/oplatek/dwdm/a8aa6fb70d50101aecb6be7eb60dfb8ab904ff1e/rapidminer/dwdm-repo/Classify%20Bugs%20By%20Component.rmp,https://api.github.com/repos/oplatek/dwdm/git/blobs/089eb2893df4740ea4b7e77bae44306c5463319f,https://github.com/oplatek/dwdm/blob/a8aa6fb70d50101aecb6be7eb60dfb8ab904ff1e/rapidminer/dwdm-repo/Classify%20Bugs%20By%20Component.rmp,rapidminer/dwdm-repo/Classify Bugs By Component.rmp,file,PHP,2011-11-22 21:58:20,2014-04-15 21:50:56,oplatek/dwdm,retrieve,repository_entry,//DWDM Repository/Bugs Data
https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/02_Preprocessing/21_DividingAccordingToAttribute.rmp,https://raw.githubusercontent.com/aborg0/rapidminer-vega/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/02_Preprocessing/21_DividingAccordingToAttribute.rmp,https://api.github.com/repos/aborg0/rapidminer-vega/git/blobs/2a8b29648f0a7f3ee66d722f16b0da2163e5f8c2,https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/02_Preprocessing/21_DividingAccordingToAttribute.rmp,resources/com/rapidminer/resources/samples/processes/02_Preprocessing/21_DividingAccordingToAttribute.rmp,file,Java,2012-01-11 11:44:40,2016-11-04 16:30:17,aborg0/rapidminer-vega,retrieve,repository_entry,../../data/Golf
https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/05_NaiveBayes.rmp,https://raw.githubusercontent.com/aborg0/rapidminer-vega/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/05_NaiveBayes.rmp,https://api.github.com/repos/aborg0/rapidminer-vega/git/blobs/d0aea621ced1c651430bda005717a69342a97956,https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/05_NaiveBayes.rmp,resources/com/rapidminer/resources/samples/processes/01_Learner/05_NaiveBayes.rmp,file,Java,2012-01-11 11:44:40,2016-11-04 16:30:17,aborg0/rapidminer-vega,retrieve,repository_entry,../../data/Iris
